ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
22973,simple,TV142,Buil a Bear_,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,253,A Jugar > Juguetes,"2 años, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/203EJA.jpg,,,,,,,,,0
22975,simple,TV144,Buil a Bear,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,253,A Jugar > Juguetes,"2 años, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/205EJA.jpg,,,,,,,,,0
22977,simple,TV146,Changuito con engranes con sonido Playskool,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,132,A Jugar > Juguetes,"2 años, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/237EJA.jpg,,,,,,,,,0
22979,simple,TV148,Elefante primeras palabras Playskool,1,0,visible,,,,,taxable,,0,0,,0,0,2,,,,0,,,192.5,A Jugar > Juguetes,"2 años, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/316EJA.jpg,,,,,,,,,0
22980,simple,TV149,Gusano didáctico Fisher Price,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,82.5,A Jugar > Juguetes,"2 años, Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/534EJP.jpg,,,,,,,,,0
22983,simple,TV152,Figuras de acción c_u_,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,,165,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/132EJA.jpg,,,,,,,,,0
22985,simple,TV154,Xploders para niños de 8 años en adelante,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,1296,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/144EJA.jpg,,,,,,,,,0
22986,simple,TV155,Figura de acción,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,99,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/149EJA.jpg,,,,,,,,,0
22987,simple,TV156,Figura de acción,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,99,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/152EJA.jpg,,,,,,,,,0
22989,simple,TV158,Figura de acción_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,132,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/155EJA.jpg,,,,,,,,,0
22991,simple,TV160,Hatchimals 2 piezas,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,495,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/250EJA.jpg,,,,,,,,,0
22992,simple,TV161,Fotorama (faltan pz),1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,66,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/27EJP.jpg,,,,,,,,,0
22993,simple,TV162,Sports and action Playmobil Nuevo caja maltratada_,1,0,visible,,,,,taxable,,1,1,,0,0,6,,,,0,,,951.5,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/302EJA.jpg,,,,,,,,,0
22994,simple,TV163,Figura de acción_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,154,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/317EJA.jpg,,,,,,,,,0
22996,simple,TV165,Figura de acción_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,99,A Jugar > Juguetes,"5 años y más, Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/320EJA.jpg,,,,,,,,,0
22998,simple,TV167,pista inflable incluye lanchas detalle en una,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,385,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/545EJP.jpg,,,,,,,,,0
23000,simple,TV169,Muñecos POP Nuevo c_u,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,,385,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/59EJP-rotated.jpg,,,,,,,,,0
23001,simple,TV170,Accesorios de cocina para Barbie,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,121,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/60EJP.jpg,,,,,,,,,0
23006,simple,TV175,Desarrollo de el bebe 0 a 24 m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,198,A Jugar > Libros y rompecabezas,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/14ELP.jpg,,,,,,,,,0
23007,simple,TV176,Libro texturizado de princesas,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,121,A Jugar > Libros y rompecabezas,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/16ELP.jpg,,,,,,,,,0
23009,simple,TV178,Yoga Mom,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,143,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/224ELA.jpg,,,,,,,,,0
23011,simple,TV180,Rainbow falls,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,71.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/226ELA.jpg,,,,,,,,,0
23012,simple,TV181,the better baby book,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,93.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/227ELA.jpg,,,,,,,,,0
23013,simple,TV182,Hechizo de amor,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,71.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/228ELA.jpg,,,,,,,,,0
23014,simple,TV183,Libro The Nursing Mothers Companion,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,93.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/229ELA.jpg,,,,,,,,,0
23015,simple,TV184,The complete preconception plan,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,110,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/230ELA.jpg,,,,,,,,,0
23016,simple,TV185,Libro maternidad Que esperar cuando se esta esperando,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,192.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/232ELA.jpg,,,,,,,,,0
23017,simple,TV186,Everfree forest,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,71.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/235ELA.jpg,,,,,,,,,0
23020,simple,TV189,Godheat DC Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,192.5,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/240ELA.jpg,,,,,,,,,0
23021,simple,TV190,Libro Guide to your childs symptoms,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,110,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/241ELA.jpg,,,,,,,,,0
23022,simple,TV191,Entendiendo a tu bebe,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,110,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/242ELA.jpg,,,,,,,,,0
23023,simple,TV192,Skinny bitch bun in the oven,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,143,A Jugar > Libros y rompecabezas,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/243ELA.jpg,,,,,,,,,0
23024,simple,TV193,Nuevo rompecabezas 1000pz,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,275,A Jugar > Libros y rompecabezas,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/25ELP.jpg,,,,,,,,,0
23026,simple,TV195,Nuevo rompecabezas 2500pz,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,935,A Jugar > Libros y rompecabezas,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/27ELP.jpg,,,,,,,,,0
23027,simple,TV196,Yo se multiplicar,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,104.5,A Jugar > Libros y rompecabezas,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/35ELP.jpg,,,,,,,,,0
23028,simple,TV197,libro my nursery,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,165,A Jugar > Libros y rompecabezas,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/37ELP.jpg,,,,,,,,,0
23029,simple,TV198,Fisher Price piano touch con Luz y sonido_,1,0,visible,,,,,taxable,,1,1,,0,0,50,,,,0,,,715,A Jugar > Mesa de actividades,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/195EMA.jpg,,,,,,,,,0
23030,simple,TV199,Mesa Actividades con sonido,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,412.5,A Jugar > Mesa de actividades,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/197EMA.jpg,,,,,,,,,0
23033,simple,TV202,con sonido,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,297,A Jugar > Mesa de actividades,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/9EMP-rotated.jpg,,,,,,,,,0
23035,simple,TV204,Fisher Price Montable Hipopotamo,1,0,visible,,,,,taxable,,1,1,,0,0,15,,,,0,,,396,A Jugar > Montables y correpasillos Bebé,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/115ECA.jpg,,,,,,,,,0
23036,simple,TV205,Trenecito eléctrico (pilas) Disney_,1,1,visible,,,,,taxable,,1,1,,0,0,20,,,,0,,,2362.5,A Jugar > Montables y correpasillos Bebé,"Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/118ECA.jpg,,,,,,,,,0
23037,simple,TV206,montable hipopotamo,1,0,visible,,,,,taxable,,1,1,,0,0,15,,,,0,,,396,A Jugar > Montables y correpasillos Bebé,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/13ECP.jpg,,,,,,,,,0
23040,simple,TV209,correpasillos fisher Price,1,0,visible,,,,,taxable,,1,1,,0,0,3.5,,,,0,,,319,A Jugar > Montables y correpasillos Bebé,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/2ECP.jpg,,,,,,,,,0
23041,simple,TV210,Hipopótamo montable incluye cubos,1,0,visible,,,,,taxable,,1,1,,0,0,15,,,,0,,,396,A Jugar > Montables y correpasillos Bebé,"Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/4ECP.jpg,,,,,,,,,0
23043,simple,TV212,Cubierta de asiento de auto para portabebe,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,148.5,A pasear > Accesorios Carriola y Auto,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/102POA.jpg,,,,,,,,,0
23044,simple,TV213,Cubierta de asiento de auto para portabebe,1,1,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,220,A pasear > Accesorios Carriola y Auto,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/104POA.jpg,,,,,,,,,0
23046,simple,TV215,Asiento de carro para niño,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,198,A pasear > Accesorios Carriola y Auto,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/107POA.jpg,,,,,,,,,0
23047,simple,TV216,Patin para carriola Brevi,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,1832.25,A pasear > Accesorios Carriola y Auto,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/108POA.jpg,,,,,,,,,0
23048,simple,TV217,Eddie Bower Espejo retrovisor,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,192.5,A pasear > Accesorios Carriola y Auto,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/113POA.jpg,,,,,,,,,0
23049,simple,TV218,Cubre portabebe_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,495,A pasear > Accesorios Carriola y Auto,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/116POA.jpg,,,,,,,,,0
23050,simple,TV219,Maleta para portabebe,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,825,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/11POP.jpg,,,,,,,,,0
23051,simple,TV220,Baby joger adaptador para huevito nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,522.5,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/30AAP-rotated.jpg,,,,,,,,,0
23052,simple,TV221,Funda de viaje para carriola,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,264,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/3AAP.jpg,,,,,,,,,0
23053,simple,TV222,Saco para porta bebe JJCole,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,,429,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/40AAP.jpg,,,,,,,,,0
23054,simple,TV223,Saco rosa JJCOLE,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,,429,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/41AAP.jpg,,,,,,,,,0
23055,simple,TV224,Lionheart cubre asiento detalles de uso,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,99,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/47AAP.jpg,,,,,,,,,0
23056,simple,TV225,Sunshine Kids Cubreasiento,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,154,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/48AAP.jpg,,,,,,,,,0
23057,simple,TV226,Protector de asiento,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,187,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/49AAP.jpg,,,,,,,,,0
23058,simple,TV227,Munchkin cubre asiento,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,220,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/50AAP.jpg,,,,,,,,,0
23059,simple,TV228,Brica tapete para Autoasiento,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,247.5,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/51AAP.jpg,,,,,,,,,0
23060,simple,TV229,Espejo retrovisor con luz y sonido,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,370,434.5,A pasear > Accesorios Carriola y Auto,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/8POP.jpg,,,,,,,,,0
23062,simple,TV231,Maxicosi con base_,1,0,visible,,,,,taxable,,1,1,,0,0,20,,,,0,,,1984.5,A pasear > Autoasientos,"Anzures, Portabebé 0-13 kg, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/110PSA-rotated.jpg,,,,,,,,,0
23063,simple,TV232,Portabebe con base Maxicosi,1,0,visible,,,,,taxable,,1,1,,0,0,20,,,,0,,,2089.5,A pasear > Autoasientos,"Anzures, Portabebé 0-13 kg, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/129PSA.jpg,,,,,,,,,0
23064,simple,TV233,Portabebe con base Britax,1,0,visible,,,,,taxable,,1,1,,0,0,20,,,,0,,,2257.5,A pasear > Autoasientos,"Anzures, Portabebé 0-13 kg, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/131PSA.jpg,,,,,,,,,0
23065,simple,TV234,Stokke Besafe 0-12 kg,1,0,visible,,,,,taxable,,1,1,,0,0,14,,,,0,,,2583,A pasear > Autoasientos,"Polanco, Portabebé 0-13 kg, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/16PSP-rotated.jpg,,,,,,,,,0
23068,simple,TV237,Indajani Mochila ergonomica 3 a 48 meses_,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,1350,A pasear > Cargando al peque,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/107PFA.jpg,,,,,,,,,0
23070,simple,TV239,Bambineto portátil,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,473,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/10POP.jpg,,,,,,,,,0
23072,simple,TV241,Twingar gemelar,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,1377.6,A pasear > Cargando al peque,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/115PFA.jpg,,,,,,,,,0
23073,simple,TV242,Infantino canguro,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,350.9,A pasear > Cargando al peque,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/116PFA.jpg,,,,,,,,,0
23074,simple,TV243,Canguro Chicco,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,605,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/12PFP.jpg,,,,,,,,,0
23075,simple,TV244,Bambineto,1,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,584,649,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/12POP.jpg,,,,,,,,,0
23078,simple,TV247,Canguro Baby Bjorn (condicion buena),1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,984.5,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/16PFP.jpg,,,,,,,,,0
23079,simple,TV248,Canguro X-music,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,742.5,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/19PFP.jpg,,,,,,,,,0
23083,simple,TV252,Cybex canguro ergonómico,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,3402,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/7PFP.jpg,,,,,,,,,0
23084,simple,TV253,Canguro Infanti rojo,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,275,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/8PFP-rotated.jpg,,,,,,,,,0
23086,simple,TV255,Bambineto Cybex Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,1942.5,A pasear > Cargando al peque,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/9POP.jpg,,,,,,,,,0
23090,simple,TV259,Graco con portabebé,1,0,visible,,,,,taxable,,1,1,,0,0,65,,,,0,,3960,4399.5,A pasear > Carriolas,"Con portabebé, Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/12PCP.jpg,,,,,,,,,0
23092,simple,TV261,Carriola Doble Chicco Together Impecable,1,0,visible,,,,,taxable,,1,1,,0,0,72,,,,0,,,4590,A pasear > Carriolas,"Anzures, Doble, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/112PCA.jpg,,,,,,,,,0
23095,simple,TV264,Infanti Doble,1,0,visible,,,,,taxable,,1,1,,0,0,60,,,,0,,2000,2404.5,A pasear > Carriolas,"Doble, Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/39PCP-rotated.jpg,,,,,,,,,0
23096,simple,TV265,Maclaren Doble condición regular,1,0,visible,,,,,taxable,,1,1,,0,0,45,,,,0,,2850,3559.5,A pasear > Carriolas,"Doble, Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/8PCP.jpg,,,,,,,,,0
23097,simple,TV266,Carriola con portabebe y base OrbitBaby,1,0,visible,,,,,taxable,,1,1,,0,0,72,,,,0,,6685,7875,A pasear > Carriolas,"Anzures, Portabebé y Base, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/129PCA.jpg,,,,,,,,,0
23098,simple,TV267,Infanti silla convertible Bambineto,1,0,visible,,,,,taxable,,1,1,,0,0,50,,,,0,,2230,2625,A pasear > Carriolas,"Anzures, Sin Portabebé, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/101PCA.jpg,,,,,,,,,0
23100,simple,TV269,Stokke Scoot Detalles uso_,1,0,visible,,,,,taxable,,1,1,,0,0,50,,,,0,,6600,7339.5,A pasear > Carriolas,"Anzures, Sin Portabebé, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/114PCA.jpg,,,,,,,,,0
23102,simple,TV271,Pegperego Condición regular Detalles,1,0,visible,,,,,taxable,,1,1,,0,0,40,,,,0,,,2079,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/15PCP.jpg,,,,,,,,,0
23104,simple,TV273,Britax B-Agile,1,0,visible,,,,,taxable,,1,1,,0,0,45,,,,0,,2850,3570,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/2PCP.jpg,,,,,,,,,0
23105,simple,TV274,Bugaboo edición PaÃºl Frank incluye bambineto,1,0,visible,,,,,taxable,,1,1,,0,0,45,,,,0,,5000,5512.5,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/34PCP.jpg,,,,,,,,,0
23106,simple,TV275,Maclaren con cubrelluvia,1,0,visible,,,,,taxable,,1,1,,0,0,20,,,,0,,,2887.5,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/4PCP.jpg,,,,,,,,,0
23110,simple,TV279,Buena Condición_,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,451,A pasear > Otros de Paseo,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/104PPA.jpg,,,,,,,,,0
23111,simple,TV280,Pañalera con cambiador tipo vinipiel,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,308,A pasear > Otros de Paseo,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/105PPA.jpg,,,,,,,,,0
23114,simple,TV283,SkipHop No incluye cambiador,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,713.9,A pasear > Otros de Paseo,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/109PPA.jpg,,,,,,,,,0
23115,simple,TV284,Pañalera Cloe con detalle de estetica Nueva,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,827,1378.65,A pasear > Otros de Paseo,"Anzures, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/110PPA.jpg,,,,,,,,,0
23116,simple,TV285,Cloe,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,840,990,A pasear > Otros de Paseo,"Polanco, Ver todo de a pasear",,https://entrepequestienda.com/wp-content/uploads/2021/11/1PPP.jpg,,,,,,,,,0
23117,simple,TV286,Porta patineta,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,489.5,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/103POA.jpg,,,,,,,,,0
23118,simple,TV287,Ruedas para tenis con luz neón,1,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,210,247.5,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/25EJP.jpg,,,,,,,,,0
23119,simple,TV288,tenis con ruedas 21cm,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,319,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/52EJP-rotated.jpg,,,,,,,,,0
23121,simple,TV290,patines 17 - 20 cm,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,473,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/555EJP.jpg,,,,,,,,,0
